Date,Location,Age,Count
2/13/1999,SB,COW,5
2/13/1999,SB,PUP,4
2/13/1999,SB,DEADPUP,1
2/13/1999,SB,WNR,2
2/13/1999,SB,YRLNG,1
2/17/1999,NDB,BULL-SA4,12
2/17/1999,NDB,SA1-3,14
2/17/1999,NDB,COW,26
2/17/1999,NDB,PUP,25
2/17/1999,NDB,DEADPUP,1
2/17/1999,NDB,WNR,19
2/17/1999,PRH,BULL-SA4,14
2/17/1999,PRH,SA1-3,7
2/17/1999,PRH,COW,90
2/17/1999,PRH,PUP,36
2/17/1999,PRH,DEADPUP,4
2/17/1999,PRH,WNR,219
2/17/1999,SB,BULL-SA4,7
2/17/1999,SB,SA1-3,6
2/17/1999,SB,COW,3
2/17/1999,SB,PUP,2
2/17/1999,SB,DEADPUP,1
2/17/1999,SB,WNR,4
2/17/1999,SB,YRLNG,1
2/19/1999,NDB,BULL-SA4,4
2/19/1999,NDB,SA1-3,13
2/19/1999,NDB,COW,25
2/19/1999,NDB,PUP,23
2/19/1999,NDB,WNR,17
2/19/1999,PRH,BULL-SA4,14
2/19/1999,PRH,SA1-3,20
2/19/1999,PRH,COW,63
2/19/1999,PRH,PUP,45
2/19/1999,PRH,DEADPUP,3
2/19/1999,PRH,WNR,165
2/19/1999,SB,BULL-SA4,4
2/19/1999,SB,SA1-3,4
2/19/1999,SB,COW,3
2/19/1999,SB,PUP,2
2/19/1999,SB,WNR,4
2/20/1999,NDB,BULL-SA4,4
2/20/1999,NDB,SA1-3,9
2/20/1999,NDB,COW,24
2/20/1999,NDB,PUP,20
2/20/1999,NDB,WNR,14
2/20/1999,PRH,BULL-SA4,23
2/20/1999,PRH,SA1-3,31
2/20/1999,PRH,COW,58
2/20/1999,PRH,PUP,41
2/20/1999,PRH,WNR,168
2/20/1999,SB,BULL-SA4,3
2/20/1999,SB,SA1-3,10
2/20/1999,SB,COW,3
2/20/1999,SB,PUP,2
2/20/1999,SB,DEADPUP,1
2/20/1999,SB,WNR,4
2/23/1999,NDB,BULL-SA4,6
2/23/1999,NDB,SA1-3,7
2/23/1999,NDB,COW,14
2/23/1999,NDB,PUP,13
2/23/1999,NDB,WNR,26
2/23/1999,PRH,BULL-SA4,27
2/23/1999,PRH,SA1-3,24
2/23/1999,PRH,COW,40
2/23/1999,PRH,PUP,16
2/23/1999,PRH,DEADPUP,9
2/23/1999,PRH,WNR,225
2/23/1999,PRH,YRLNG,1
2/23/1999,SB,BULL-SA4,12
2/23/1999,SB,SA1-3,2
2/23/1999,SB,COW,2
2/23/1999,SB,PUP,2
2/23/1999,SB,DEADPUP,1
2/23/1999,SB,WNR,4
2/25/1999,NDB,BULL-SA4,9
2/25/1999,NDB,SA1-3,9
2/25/1999,NDB,COW,10
2/25/1999,NDB,PUP,9
2/25/1999,NDB,DEADPUP,1
2/25/1999,NDB,WNR,31
2/25/1999,PRH,BULL-SA4,23
2/25/1999,PRH,SA1-3,16
2/25/1999,PRH,COW,22
2/25/1999,PRH,PUP,13
2/25/1999,PRH,DEADPUP,7
2/25/1999,PRH,WNR,218
2/25/1999,PRH,YRLNG,2
2/25/1999,SB,BULL-SA4,8
2/25/1999,SB,SA1-3,11
2/25/1999,SB,COW,1
2/25/1999,SB,PUP,1
2/25/1999,SB,WNR,5
2/27/1999,NDB,BULL-SA4,5
2/27/1999,NDB,SA1-3,12
2/27/1999,NDB,COW,7
2/27/1999,NDB,PUP,6
2/27/1999,NDB,DEADPUP,2
2/27/1999,NDB,WNR,36
2/27/1999,PRH,BULL-SA4,13
2/27/1999,PRH,SA1-3,15
2/27/1999,PRH,COW,18
2/27/1999,PRH,PUP,14
2/27/1999,PRH,WNR,251
2/27/1999,PRH,YRLNG,2
2/27/1999,SB,BULL-SA4,9
2/27/1999,SB,SA1-3,10
2/27/1999,SB,COW,1
2/27/1999,SB,PUP,1
2/27/1999,SB,WNR,5
3/2/1999,NDB,BULL-SA4,10
3/2/1999,NDB,SA1-3,6
3/2/1999,NDB,COW,1
3/2/1999,NDB,PUP,1
3/2/1999,NDB,WNR,40
3/2/1999,NDB,YRLNG,1
3/2/1999,PRH,BULL-SA4,13
3/2/1999,PRH,SA1-3,7
3/2/1999,PRH,COW,14
3/2/1999,PRH,PUP,9
3/2/1999,PRH,DEADPUP,5
3/2/1999,PRH,WNR,217
3/2/1999,SB,BULL-SA4,15
3/2/1999,SB,SA1-3,12
3/2/1999,SB,COW,1
3/2/1999,SB,PUP,1
3/2/1999,SB,WNR,5
3/4/1999,NDB,BULL-SA4,7
3/4/1999,NDB,SA1-3,8
3/4/1999,NDB,COW,1
3/4/1999,NDB,PUP,1
3/4/1999,NDB,WNR,41
3/4/1999,NDB,YRLNG,1
3/4/1999,PRH,BULL-SA4,11
3/4/1999,PRH,SA1-3,17
3/4/1999,PRH,COW,6
3/4/1999,PRH,PUP,2
3/4/1999,PRH,WNR,238
3/4/1999,PRH,YRLNG,2
3/4/1999,SB,BULL-SA4,7
3/4/1999,SB,SA1-3,10
3/4/1999,SB,COW,1
3/4/1999,SB,PUP,1
3/4/1999,SB,WNR,5
3/10/1999,NDB,BULL-SA4,7
3/10/1999,NDB,COW,1
3/10/1999,NDB,PUP,1
3/10/1999,NDB,WNR,39
3/10/1999,PRH,BULL-SA4,13
3/10/1999,PRH,SA1-3,17
3/10/1999,PRH,COW,4
3/10/1999,PRH,PUP,1
3/10/1999,PRH,WNR,228
3/10/1999,PRH,YRLNG,2
3/10/1999,SB,BULL-SA4,9
3/10/1999,SB,SA1-3,5
3/10/1999,SB,COW,1
3/10/1999,SB,PUP,1
3/10/1999,SB,WNR,5
3/13/1999,NDB,BULL-SA4,2
3/13/1999,NDB,SA1-3,3
3/13/1999,NDB,WNR,40
3/13/1999,NDB,YRLNG,1
3/13/1999,PRH,BULL-SA4,11
3/13/1999,PRH,SA1-3,11
3/13/1999,PRH,COW,6
3/13/1999,PRH,WNR,264
3/13/1999,PRH,YRLNG,2
3/13/1999,SB,BULL-SA4,3
3/13/1999,SB,SA1-3,5
3/13/1999,SB,WNR,6
3/17/1999,NDB,BULL-SA4,5
3/17/1999,NDB,WNR,40
3/17/1999,PRH,BULL-SA4,3
3/17/1999,PRH,SA1-3,15
3/17/1999,PRH,COW,10
3/17/1999,PRH,WNR,174
3/17/1999,PRH,YRLNG,1
3/17/1999,SB,BULL-SA4,2
3/17/1999,SB,SA1-3,4
3/17/1999,SB,WNR,6
3/27/1999,NDB,SA1-3,1
3/27/1999,NDB,WNR,44
3/27/1999,NDB,YRLNG,3
3/27/1999,PRH,BULL-SA4,1
3/27/1999,PRH,SA1-3,5
3/27/1999,PRH,COW,34
3/27/1999,PRH,WNR,176
3/27/1999,PRH,IMM,1
3/27/1999,PRH,YRLNG,23
3/27/1999,SB,WNR,5
11/30/1999,PRH,BULL-SA4,2
11/30/1999,PRH,SA1-3,8
11/30/1999,PRH,COW,1
11/30/1999,PRH,IMM,85
11/30/1999,PRH,YRLNG,79
11/30/1999,SB,BULL-SA4,1
12/6/1999,PRH,BULL-SA4,4
12/6/1999,PRH,SA1-3,34
12/6/1999,PRH,IMM,59
12/6/1999,PRH,YRLNG,25
12/8/1999,NDB,BULL-SA4,2
12/8/1999,PRH,BULL-SA4,4
12/8/1999,PRH,SA1-3,14
12/8/1999,PRH,COW,3
12/8/1999,PRH,IMM,59
12/8/1999,PRH,YRLNG,80
12/8/1999,SB,BULL-SA4,1
12/10/1999,NDB,BULL-SA4,1
12/10/1999,NDB,IMM,1
12/10/1999,PRH,BULL-SA4,8
12/10/1999,PRH,SA1-3,8
12/10/1999,PRH,COW,3
12/10/1999,PRH,IMM,125
12/10/1999,PRH,YRLNG,9
12/10/1999,SB,SA1-3,1
12/15/1999,NDB,BULL-SA4,3
12/15/1999,PRH,BULL-SA4,2
12/15/1999,PRH,SA1-3,52
12/15/1999,PRH,COW,6
12/15/1999,PRH,IMM,15
12/15/1999,PRH,YRLNG,25
12/15/1999,SB,BULL-SA4,2
12/21/1999,NDB,BULL-SA4,1
12/21/1999,NDB,SA1-3,1
12/21/1999,PRH,BULL-SA4,5
12/21/1999,PRH,SA1-3,86
12/21/1999,PRH,COW,4
12/21/1999,PRH,IMM,91
12/21/1999,SB,BULL-SA4,3
12/21/1999,SB,SA1-3,1
12/28/1999,NDB,BULL-SA4,3
12/28/1999,NDB,SA1-3,3
12/28/1999,PRH,BULL-SA4,12
12/28/1999,PRH,SA1-3,42
12/28/1999,PRH,COW,19
12/28/1999,PRH,PUP,3
12/28/1999,PRH,IMM,9
12/28/1999,PRH,YRLNG,35
12/28/1999,SB,BULL-SA4,2
12/28/1999,SB,SA1-3,2
12/30/1999,NDB,BULL-SA4,2
12/30/1999,NDB,SA1-3,1
12/30/1999,NDB,IMM,1
12/30/1999,PRH,BULL-SA4,17
12/30/1999,PRH,SA1-3,62
12/30/1999,PRH,COW,19
12/30/1999,PRH,PUP,8
12/30/1999,PRH,IMM,48
12/30/1999,SB,BULL-SA4,2
12/30/1999,SB,SA1-3,3
12/31/1999,NDB,BULL-SA4,2
12/31/1999,NDB,SA1-3,1
12/31/1999,NDB,IMM,2
12/31/1999,PRH,BULL-SA4,17
12/31/1999,PRH,SA1-3,24
12/31/1999,PRH,COW,18
12/31/1999,PRH,PUP,9
12/31/1999,PRH,IMM,56
12/31/1999,SB,BULL-SA4,10
12/31/1999,SB,SA1-3,1
1/6/2000,NDB,BULL-SA4,3
1/6/2000,NDB,SA1-3,3
1/6/2000,NDB,COW,1
1/6/2000,NDB,YRLNG,2
1/6/2000,PRH,BULL-SA4,18
1/6/2000,PRH,SA1-3,43
1/6/2000,PRH,COW,60
1/6/2000,PRH,PUP,19
1/6/2000,PRH,IMM,8
1/6/2000,PRH,YRLNG,3
1/6/2000,SB,BULL-SA4,5
1/6/2000,SB,SA1-3,2
1/8/2000,NDB,BULL-SA4,1
1/8/2000,NDB,SA1-3,3
1/8/2000,NDB,COW,3
1/8/2000,NDB,YRLNG,2
1/8/2000,PRH,BULL-SA4,18
1/8/2000,PRH,SA1-3,45
1/8/2000,PRH,COW,68
1/8/2000,PRH,PUP,28
1/8/2000,PRH,IMM,1
1/8/2000,PRH,YRLNG,25
1/8/2000,SB,BULL-SA4,7
1/8/2000,SB,SA1-3,4
1/8/2000,SB,YRLNG,1
1/12/2000,NDB,BULL-SA4,6
1/12/2000,NDB,SA1-3,1
1/12/2000,NDB,COW,6
1/12/2000,NDB,PUP,2
1/12/2000,NDB,IMM,3
1/12/2000,NDB,YRLNG,1
1/12/2000,PRH,BULL-SA4,10
1/12/2000,PRH,SA1-3,47
1/12/2000,PRH,COW,132
1/12/2000,PRH,PUP,61
1/12/2000,PRH,IMM,1
1/12/2000,PRH,YRLNG,14
1/12/2000,SB,BULL-SA4,10
1/12/2000,SB,SA1-3,2
1/12/2000,SB,COW,1
1/15/2000,NDB,BULL-SA4,3
1/15/2000,NDB,SA1-3,1
1/15/2000,NDB,COW,9
1/15/2000,NDB,PUP,3
1/15/2000,NDB,YRLNG,1
1/15/2000,PRH,BULL-SA4,18
1/15/2000,PRH,SA1-3,45
1/15/2000,PRH,COW,151
1/15/2000,PRH,PUP,82
1/15/2000,PRH,DEADPUP,1
1/15/2000,PRH,IMM,13
1/15/2000,PRH,YRLNG,4
1/15/2000,SB,BULL-SA4,8
1/15/2000,SB,SA1-3,3
1/15/2000,SB,YRLNG,1
1/20/2000,NDB,BULL-SA4,4
1/20/2000,NDB,SA1-3,5
1/20/2000,NDB,COW,11
1/20/2000,NDB,PUP,5
1/20/2000,NDB,YRLNG,2
1/20/2000,PRH,BULL-SA4,19
1/20/2000,PRH,SA1-3,29
1/20/2000,PRH,COW,241
1/20/2000,PRH,PUP,155
1/20/2000,PRH,DEADPUP,2
1/20/2000,PRH,WNR,1
1/20/2000,PRH,YRLNG,24
1/20/2000,SB,BULL-SA4,8
1/20/2000,SB,SA1-3,5
1/20/2000,SB,COW,2
1/20/2000,SB,PUP,1
1/22/2000,NDB,BULL-SA4,7
1/22/2000,NDB,SA1-3,13
1/22/2000,NDB,COW,19
1/22/2000,NDB,PUP,9
1/22/2000,NDB,YRLNG,3
1/22/2000,PRH,BULL-SA4,22
1/22/2000,PRH,SA1-3,21
1/22/2000,PRH,COW,258
1/22/2000,PRH,PUP,149
1/22/2000,PRH,DEADPUP,1
1/22/2000,PRH,WNR,3
1/22/2000,PRH,YRLNG,12
1/22/2000,SB,BULL-SA4,8
1/22/2000,SB,SA1-3,1
1/22/2000,SB,COW,3
1/22/2000,SB,PUP,1
1/22/2000,SB,YRLNG,2
1/25/2000,NDB,BULL-SA4,8
1/25/2000,NDB,SA1-3,17
1/25/2000,NDB,COW,21
1/25/2000,NDB,PUP,13
1/25/2000,NDB,YRLNG,1
1/25/2000,PRH,BULL-SA4,19
1/25/2000,PRH,SA1-3,15
1/25/2000,PRH,COW,287
1/25/2000,PRH,PUP,203
1/25/2000,PRH,DEADPUP,1
1/25/2000,PRH,WNR,12
1/25/2000,PRH,YRLNG,6
1/25/2000,SB,BULL-SA4,6
1/25/2000,SB,SA1-3,4
1/25/2000,SB,COW,3
1/25/2000,SB,PUP,2
1/25/2000,SB,YRLNG,3
1/29/2000,NDB,BULL-SA4,8
1/29/2000,NDB,SA1-3,7
1/29/2000,NDB,COW,23
1/29/2000,NDB,PUP,18
1/29/2000,NDB,IMM,3
1/29/2000,NDB,YRLNG,1
1/29/2000,PRH,BULL-SA4,18
1/29/2000,PRH,SA1-3,26
1/29/2000,PRH,COW,300
1/29/2000,PRH,PUP,242
1/29/2000,PRH,DEADPUP,3
1/29/2000,PRH,WNR,9
1/29/2000,PRH,IMM,1
1/29/2000,PRH,YRLNG,3
1/29/2000,SB,BULL-SA4,9
1/29/2000,SB,SA1-3,2
1/29/2000,SB,COW,4
1/29/2000,SB,PUP,3
1/29/2000,SB,IMM,1
2/1/2000,NDB,BULL-SA4,6
2/1/2000,NDB,SA1-3,17
2/1/2000,NDB,COW,25
2/1/2000,NDB,PUP,19
2/1/2000,NDB,YRLNG,1
2/1/2000,PRH,BULL-SA4,18
2/1/2000,PRH,SA1-3,13
2/1/2000,PRH,COW,300
2/1/2000,PRH,PUP,212
2/1/2000,PRH,DEADPUP,2
2/1/2000,PRH,WNR,20
2/1/2000,PRH,IMM,1
2/1/2000,SB,BULL-SA4,3
2/1/2000,SB,SA1-3,6
2/1/2000,SB,COW,7
2/1/2000,SB,PUP,3
2/3/2000,NDB,BULL-SA4,9
2/3/2000,NDB,SA1-3,16
2/3/2000,NDB,COW,26
2/3/2000,NDB,PUP,21
2/3/2000,PRH,BULL-SA4,15
2/3/2000,PRH,SA1-3,19
2/3/2000,PRH,COW,290
2/3/2000,PRH,PUP,218
2/3/2000,PRH,DEADPUP,4
2/3/2000,PRH,WNR,28
2/3/2000,SB,BULL-SA4,7
2/3/2000,SB,SA1-3,10
2/3/2000,SB,COW,7
2/3/2000,SB,PUP,5
2/6/2000,NDB,BULL-SA4,6
2/6/2000,NDB,SA1-3,12
2/6/2000,NDB,COW,26
2/6/2000,NDB,PUP,19
2/6/2000,NDB,WNR,1
2/6/2000,PRH,BULL-SA4,16
2/6/2000,PRH,SA1-3,8
2/6/2000,PRH,COW,238
2/6/2000,PRH,PUP,174
2/6/2000,PRH,DEADPUP,2
2/6/2000,PRH,WNR,42
2/6/2000,SB,BULL-SA4,7
2/6/2000,SB,SA1-3,12
2/6/2000,SB,COW,7
2/6/2000,SB,PUP,5
2/6/2000,SB,YRLNG,2
2/12/2000,NDB,BULL-SA4,7
2/12/2000,NDB,SA1-3,17
2/12/2000,NDB,COW,24
2/12/2000,NDB,PUP,20
2/12/2000,NDB,WNR,3
2/12/2000,PRH,BULL-SA4,20
2/12/2000,PRH,SA1-3,11
2/12/2000,PRH,COW,195
2/12/2000,PRH,PUP,169
2/12/2000,PRH,DEADPUP,3
2/12/2000,PRH,WNR,77
2/12/2000,SB,BULL-SA4,7
2/12/2000,SB,SA1-3,9
2/12/2000,SB,COW,6
2/12/2000,SB,PUP,6
2/15/2000,NDB,BULL-SA4,6
2/15/2000,NDB,SA1-3,26
2/15/2000,NDB,COW,22
2/15/2000,NDB,PUP,22
2/15/2000,NDB,WNR,4
2/15/2000,NDB,YRLNG,1
2/15/2000,PRH,BULL-SA4,24
2/15/2000,PRH,SA1-3,16
2/15/2000,PRH,COW,180
2/15/2000,PRH,PUP,132
2/15/2000,PRH,DEADPUP,1
2/15/2000,PRH,WNR,85
2/15/2000,SB,BULL-SA4,9
2/15/2000,SB,SA1-3,12
2/15/2000,SB,COW,6
2/15/2000,SB,PUP,6
2/17/2000,NDB,BULL-SA4,9
2/17/2000,NDB,SA1-3,17
2/17/2000,NDB,COW,20
2/17/2000,NDB,PUP,18
2/17/2000,NDB,WNR,9
2/17/2000,NDB,YRLNG,1
2/17/2000,PRH,BULL-SA4,24
2/17/2000,PRH,SA1-3,9
2/17/2000,PRH,COW,153
2/17/2000,PRH,PUP,123
2/17/2000,PRH,DEADPUP,4
2/17/2000,PRH,WNR,113
2/17/2000,SB,BULL-SA4,8
2/17/2000,SB,SA1-3,14
2/17/2000,SB,COW,5
2/17/2000,SB,PUP,5
2/17/2000,SB,WNR,1
2/17/2000,SB,YRLNG,2
2/19/2000,NDB,BULL-SA4,5
2/19/2000,NDB,SA1-3,23
2/19/2000,NDB,COW,15
2/19/2000,NDB,PUP,13
2/19/2000,NDB,WNR,13
2/19/2000,NDB,YRLNG,2
2/19/2000,PRH,BULL-SA4,17
2/19/2000,PRH,SA1-3,10
2/19/2000,PRH,COW,107
2/19/2000,PRH,PUP,96
2/19/2000,PRH,DEADPUP,2
2/19/2000,PRH,WNR,139
2/19/2000,SB,BULL-SA4,5
2/19/2000,SB,SA1-3,12
2/19/2000,SB,COW,5
2/19/2000,SB,PUP,5
2/19/2000,SB,WNR,1
2/19/2000,SB,YRLNG,3
2/21/2000,NDB,BULL-SA4,3
2/21/2000,NDB,SA1-3,21
2/21/2000,NDB,COW,14
2/21/2000,NDB,PUP,14
2/21/2000,NDB,WNR,14
2/21/2000,PRH,BULL-SA4,13
2/21/2000,PRH,SA1-3,8
2/21/2000,PRH,COW,61
2/21/2000,PRH,PUP,35
2/21/2000,PRH,DEADPUP,4
2/21/2000,PRH,WNR,147
2/21/2000,SB,BULL-SA4,6
2/21/2000,SB,SA1-3,8
2/21/2000,SB,COW,5
2/21/2000,SB,PUP,4
2/21/2000,SB,WNR,2
2/24/2000,NDB,BULL-SA4,7
2/24/2000,NDB,SA1-3,24
2/24/2000,NDB,COW,9
2/24/2000,NDB,PUP,9
2/24/2000,NDB,WNR,19
2/24/2000,PRH,BULL-SA4,22
2/24/2000,PRH,SA1-3,14
2/24/2000,PRH,COW,59
2/24/2000,PRH,PUP,27
2/24/2000,PRH,WNR,175
2/24/2000,PRH,YRLNG,1
2/24/2000,SB,BULL-SA4,8
2/24/2000,SB,SA1-3,11
2/24/2000,SB,COW,3
2/24/2000,SB,PUP,3
2/24/2000,SB,WNR,2
2/27/2000,NDB,BULL-SA4,13
2/27/2000,NDB,SA1-3,16
2/27/2000,NDB,COW,5
2/27/2000,NDB,PUP,5
2/27/2000,NDB,WNR,19
2/27/2000,NDB,YRLNG,1
2/27/2000,PRH,BULL-SA4,16
2/27/2000,PRH,SA1-3,6
2/27/2000,PRH,COW,34
2/27/2000,PRH,PUP,15
2/27/2000,PRH,WNR,216
2/27/2000,SB,BULL-SA4,8
2/27/2000,SB,SA1-3,10
2/27/2000,SB,COW,1
2/27/2000,SB,PUP,1
2/27/2000,SB,WNR,4
3/2/2000,NDB,BULL-SA4,10
3/2/2000,NDB,SA1-3,20
3/2/2000,NDB,COW,4
3/2/2000,NDB,PUP,3
3/2/2000,NDB,WNR,22
3/2/2000,PRH,BULL-SA4,23
3/2/2000,PRH,SA1-3,6
3/2/2000,PRH,COW,15
3/2/2000,PRH,PUP,9
3/2/2000,PRH,DEADPUP,1
3/2/2000,PRH,WNR,237
3/2/2000,SB,BULL-SA4,5
3/2/2000,SB,SA1-3,13
3/2/2000,SB,COW,1
3/2/2000,SB,PUP,1
3/2/2000,SB,WNR,4
3/4/2000,NDB,BULL-SA4,12
3/4/2000,NDB,SA1-3,24
3/4/2000,NDB,COW,3
3/4/2000,NDB,PUP,3
3/4/2000,NDB,WNR,25
3/4/2000,NDB,YRLNG,1
3/4/2000,PRH,BULL-SA4,9
3/4/2000,PRH,SA1-3,4
3/4/2000,PRH,COW,8
3/4/2000,PRH,PUP,7
3/4/2000,PRH,WNR,100
3/4/2000,SB,BULL-SA4,7
3/4/2000,SB,SA1-3,13
3/4/2000,SB,COW,1
3/4/2000,SB,PUP,1
3/4/2000,SB,WNR,2
3/9/2000,NDB,BULL-SA4,7
3/9/2000,NDB,SA1-3,15
3/9/2000,NDB,COW,1
3/9/2000,NDB,PUP,1
3/9/2000,NDB,WNR,27
3/9/2000,PRH,BULL-SA4,11
3/9/2000,PRH,SA1-3,5
3/9/2000,PRH,COW,5
3/9/2000,PRH,PUP,1
3/9/2000,PRH,WNR,205
3/9/2000,PRH,YRLNG,2
3/9/2000,SB,BULL-SA4,3
3/9/2000,SB,SA1-3,7
3/9/2000,SB,WNR,6
3/9/2000,SB,YRLNG,1
3/11/2000,NDB,BULL-SA4,5
3/11/2000,NDB,SA1-3,12
3/11/2000,NDB,WNR,24
3/11/2000,NDB,YRLNG,1
3/11/2000,PRH,BULL-SA4,2
3/11/2000,PRH,SA1-3,4
3/11/2000,PRH,DEADPUP,1
3/11/2000,PRH,WNR,206
3/11/2000,SB,BULL-SA4,1
3/11/2000,SB,SA1-3,7
3/11/2000,SB,WNR,5
3/24/2000,NDB,SA1-3,1
3/24/2000,NDB,WNR,27
3/24/2000,NDB,IMM,2
3/24/2000,NDB,YRLNG,2
3/24/2000,PRH,BULL-SA4,1
3/24/2000,PRH,SA1-3,7
3/24/2000,PRH,COW,16
3/24/2000,PRH,WNR,238
3/24/2000,PRH,IMM,21
3/24/2000,PRH,YRLNG,12
3/24/2000,SB,IMM,5
11/28/2000,NDB,BULL-SA4,1
11/28/2000,NDB,SA1-3,1
11/28/2000,PRH,BULL-SA4,3
11/28/2000,PRH,SA1-3,18
11/28/2000,PRH,COW,3
11/28/2000,PRH,IMM,210
12/4/2000,NDB,BULL-SA4,2
12/4/2000,PRH,BULL-SA4,7
12/4/2000,PRH,SA1-3,7
12/4/2000,PRH,COW,3
12/4/2000,PRH,IMM,36
12/4/2000,PRH,YRLNG,130
12/8/2000,NDB,BULL-SA4,2
12/8/2000,NDB,IMM,1
12/8/2000,PRH,BULL-SA4,9
12/8/2000,PRH,SA1-3,62
12/8/2000,PRH,IMM,56
12/8/2000,PRH,YRLNG,17
12/8/2000,SB,BULL-SA4,1
12/15/2000,NDB,BULL-SA4,2
12/15/2000,NDB,IMM,1
12/15/2000,NDB,YRLNG,3
12/15/2000,PRH,BULL-SA4,15
12/15/2000,PRH,SA1-3,50
12/15/2000,PRH,COW,5
12/15/2000,PRH,PUP,1
12/15/2000,PRH,IMM,86
12/15/2000,SB,BULL-SA4,1
12/18/2000,NDB,BULL-SA4,1
12/18/2000,NDB,SA1-3,1
12/18/2000,NDB,IMM,3
12/18/2000,PRH,BULL-SA4,21
12/18/2000,PRH,SA1-3,57
12/18/2000,PRH,COW,5
12/18/2000,PRH,PUP,1
12/18/2000,PRH,IMM,46
12/18/2000,PRH,YRLNG,106
12/18/2000,SB,BULL-SA4,2
12/22/2000,NDB,BULL-SA4,6
12/22/2000,NDB,SA1-3,14
12/22/2000,NDB,YRLNG,7
12/22/2000,PRH,BULL-SA4,14
12/22/2000,PRH,SA1-3,40
12/22/2000,PRH,COW,5
12/22/2000,PRH,IMM,4
12/22/2000,PRH,YRLNG,25
12/22/2000,SB,BULL-SA4,4
12/22/2000,SB,SA1-3,3
12/26/2000,NDB,BULL-SA4,14
12/26/2000,NDB,SA1-3,12
12/26/2000,NDB,IMM,18
12/26/2000,PRH,BULL-SA4,12
12/26/2000,PRH,SA1-3,44
12/26/2000,PRH,COW,16
12/26/2000,PRH,PUP,5
12/26/2000,PRH,IMM,81
12/26/2000,SB,BULL-SA4,7
12/26/2000,SB,SA1-3,7
12/26/2000,SB,IMM,2
12/29/2000,NDB,BULL-SA4,15
12/29/2000,NDB,SA1-3,18
12/29/2000,NDB,YRLNG,14
12/29/2000,PRH,BULL-SA4,20
12/29/2000,PRH,SA1-3,41
12/29/2000,PRH,COW,20
12/29/2000,PRH,PUP,11
12/29/2000,PRH,IMM,7
12/29/2000,PRH,YRLNG,71
12/29/2000,SB,BULL-SA4,9
12/29/2000,SB,SA1-3,2
12/29/2000,SB,YRLNG,3
1/2/2001,NDB,BULL-SA4,6
1/2/2001,NDB,SA1-3,16
1/2/2001,NDB,YRLNG,13
1/2/2001,PRH,BULL-SA4,10
1/2/2001,PRH,SA1-3,34
1/2/2001,PRH,COW,46
1/2/2001,PRH,PUP,14
1/2/2001,PRH,DEADPUP,1
1/2/2001,PRH,YRLNG,63
1/2/2001,SB,BULL-SA4,10
1/2/2001,SB,SA1-3,5
1/2/2001,SB,YRLNG,4
1/5/2001,NDB,BULL-SA4,8
1/5/2001,NDB,SA1-3,16
1/5/2001,NDB,COW,2
1/5/2001,NDB,YRLNG,9
1/5/2001,PRH,BULL-SA4,15
1/5/2001,PRH,SA1-3,35
1/5/2001,PRH,COW,80
1/5/2001,PRH,PUP,29
1/5/2001,PRH,DEADPUP,1
1/5/2001,PRH,IMM,2
1/5/2001,PRH,YRLNG,53
1/5/2001,SB,BULL-SA4,7
1/5/2001,SB,SA1-3,4
1/5/2001,SB,YRLNG,3
1/9/2001,NDB,BULL-SA4,7
1/9/2001,NDB,SA1-3,11
1/9/2001,NDB,COW,7
1/9/2001,NDB,IMM,8
1/9/2001,PRH,BULL-SA4,12
1/9/2001,PRH,SA1-3,10
1/9/2001,PRH,COW,105
1/9/2001,PRH,PUP,33
1/9/2001,PRH,DEADPUP,1
1/9/2001,PRH,YRLNG,18
1/9/2001,SB,BULL-SA4,10
1/9/2001,SB,SA1-3,8
1/9/2001,SB,YRLNG,7
1/12/2001,NDB,BULL-SA4,10
1/12/2001,NDB,SA1-3,18
1/12/2001,NDB,COW,11
1/12/2001,NDB,PUP,1
1/12/2001,NDB,YRLNG,7
1/12/2001,PRH,BULL-SA4,9
1/12/2001,PRH,SA1-3,4
1/12/2001,PRH,COW,107
1/12/2001,PRH,PUP,21
1/12/2001,PRH,IMM,1
1/12/2001,PRH,YRLNG,9
1/12/2001,SB,BULL-SA4,16
1/12/2001,SB,SA1-3,27
1/12/2001,SB,COW,5
1/12/2001,SB,YRLNG,10
1/15/2001,NDB,BULL-SA4,6
1/15/2001,NDB,SA1-3,25
1/15/2001,NDB,COW,15
1/15/2001,NDB,PUP,4
1/15/2001,NDB,YRLNG,3
1/15/2001,PRH,BULL-SA4,15
1/15/2001,PRH,SA1-3,19
1/15/2001,PRH,COW,208
1/15/2001,PRH,PUP,42
1/15/2001,PRH,DEADPUP,2
1/15/2001,PRH,IMM,4
1/15/2001,PRH,YRLNG,24
1/15/2001,SB,BULL-SA4,11
1/15/2001,SB,SA1-3,13
1/15/2001,SB,COW,7
1/15/2001,SB,PUP,2
1/15/2001,SB,YRLNG,4
1/19/2001,NDB,BULL-SA4,9
1/19/2001,NDB,SA1-3,28
1/19/2001,NDB,COW,27
1/19/2001,NDB,PUP,13
1/19/2001,NDB,DEADPUP,1
1/19/2001,NDB,YRLNG,4
1/19/2001,PRH,BULL-SA4,12
1/19/2001,PRH,SA1-3,10
1/19/2001,PRH,COW,246
1/19/2001,PRH,PUP,78
1/19/2001,PRH,DEADPUP,1
1/19/2001,PRH,IMM,1
1/19/2001,PRH,YRLNG,6
