Date,Location,Age,Count
1/2/1993,PR Headlands,BULL-SA4,7
1/2/1993,PR Headlands,SA1-3,27
1/2/1993,PR Headlands,COW,38
1/2/1993,PR Headlands,PUP,14
1/2/1993,PR Headlands,DEADPUP,1
1/2/1993,PR Headlands,IMM,43
1/5/1993,PR Headlands,BULL-SA4,7
1/5/1993,PR Headlands,SA1-3,26
1/5/1993,PR Headlands,COW,49
1/5/1993,PR Headlands,PUP,21
1/5/1993,PR Headlands,DEADPUP,1
1/5/1993,PR Headlands,IMM,28
1/19/1993,PR Headlands,BULL-SA4,4
1/19/1993,PR Headlands,SA1-3,14
1/19/1993,PR Headlands,COW,135
1/19/1993,PR Headlands,PUP,93
1/19/1993,PR Headlands,DEADPUP,3
1/19/1993,PR Headlands,IMM,17
1/21/1993,PR Headlands,BULL-SA4,3
1/21/1993,PR Headlands,SA1-3,13
1/21/1993,PR Headlands,COW,133
1/21/1993,PR Headlands,PUP,100
1/21/1993,PR Headlands,DEADPUP,1
1/21/1993,PR Headlands,WNR,3
1/21/1993,PR Headlands,IMM,9
2/2/1993,PR Headlands,BULL-SA4,6
2/2/1993,PR Headlands,SA1-3,12
2/2/1993,PR Headlands,COW,128
2/2/1993,PR Headlands,PUP,111
2/2/1993,PR Headlands,DEADPUP,3
2/2/1993,PR Headlands,WNR,26
2/2/1993,PR Headlands,IMM,4
2/3/1993,PR Headlands,BULL-SA4,4
2/3/1993,PR Headlands,SA1-3,11
2/3/1993,PR Headlands,COW,133
2/3/1993,PR Headlands,PUP,113
2/3/1993,PR Headlands,DEADPUP,4
2/3/1993,PR Headlands,WNR,28
2/3/1993,PR Headlands,IMM,2
2/15/1993,PR Headlands,BULL-SA4,4
2/15/1993,PR Headlands,SA1-3,23
2/15/1993,PR Headlands,COW,65
2/15/1993,PR Headlands,PUP,57
2/15/1993,PR Headlands,WNR,88
2/15/1993,PR Headlands,IMM,6
2/16/1993,PR Headlands,BULL-SA4,6
2/16/1993,PR Headlands,SA1-3,15
2/16/1993,PR Headlands,COW,56
2/16/1993,PR Headlands,PUP,50
2/16/1993,PR Headlands,WNR,93
2/16/1993,PR Headlands,IMM,4
3/4/1993,PR Headlands,BULL-SA4,4
3/4/1993,PR Headlands,SA1-3,12
3/4/1993,PR Headlands,COW,6
3/4/1993,PR Headlands,PUP,3
3/4/1993,PR Headlands,WNR,149
3/4/1993,PR Headlands,IMM,1
3/5/1993,PR Headlands,BULL-SA4,4
3/5/1993,PR Headlands,SA1-3,21
3/5/1993,PR Headlands,COW,4
3/5/1993,PR Headlands,PUP,1
3/5/1993,PR Headlands,WNR,146
3/5/1993,PR Headlands,IMM,2
3/20/1993,PR Headlands,BULL-SA4,1
3/20/1993,PR Headlands,SA1-3,2
3/20/1993,PR Headlands,COW,25
3/20/1993,PR Headlands,WNR,122
3/20/1993,PR Headlands,IMM,50
11/26/1993,PR Headlands,SA1-3,5
11/26/1993,PR Headlands,IMM,309
12/17/1993,PR Headlands,BULL-SA4,2
12/17/1993,PR Headlands,SA1-3,24
12/17/1993,PR Headlands,COW,2
12/17/1993,PR Headlands,PUP,1
12/17/1993,PR Headlands,IMM,66
12/23/1993,PR Headlands,BULL-SA4,3
12/23/1993,PR Headlands,SA1-3,21
12/23/1993,PR Headlands,COW,7
12/23/1993,PR Headlands,PUP,1
12/23/1993,PR Headlands,IMM,122
12/25/1993,PR Headlands,BULL-SA4,4
12/25/1993,PR Headlands,SA1-3,76
12/25/1993,PR Headlands,COW,11
12/25/1993,PR Headlands,PUP,2
12/25/1993,PR Headlands,IMM,20
12/26/1993,PR Headlands,BULL-SA4,5
12/26/1993,PR Headlands,SA1-3,52
12/26/1993,PR Headlands,COW,16
12/26/1993,PR Headlands,PUP,3
12/26/1993,PR Headlands,IMM,33
1/6/1994,PR Headlands,BULL-SA4,8
1/6/1994,PR Headlands,SA1-3,52
1/6/1994,PR Headlands,COW,76
1/6/1994,PR Headlands,PUP,25
1/6/1994,PR Headlands,IMM,38
1/14/1994,PR Headlands,BULL-SA4,8
1/14/1994,PR Headlands,SA1-3,47
1/14/1994,PR Headlands,COW,141
1/14/1994,PR Headlands,PUP,93
1/14/1994,PR Headlands,IMM,20
2/9/1994,PR Headlands,BULL-SA4,8
2/9/1994,PR Headlands,SA1-3,17
2/9/1994,PR Headlands,COW,154
2/9/1994,PR Headlands,PUP,138
2/9/1994,PR Headlands,DEADPUP,5
2/9/1994,PR Headlands,WNR,74
2/9/1994,PR Headlands,IMM,2
2/11/1994,PR Headlands,BULL-SA4,10
2/11/1994,PR Headlands,SA1-3,12
2/11/1994,PR Headlands,COW,127
2/11/1994,PR Headlands,PUP,129
2/11/1994,PR Headlands,DEADPUP,4
2/11/1994,PR Headlands,WNR,95
2/11/1994,PR Headlands,IMM,3
2/24/1994,PR Headlands,BULL-SA4,6
2/24/1994,PR Headlands,SA1-3,19
2/24/1994,PR Headlands,COW,22
2/24/1994,PR Headlands,PUP,13
2/24/1994,PR Headlands,DEADPUP,5
2/24/1994,PR Headlands,WNR,213
2/24/1994,PR Headlands,IMM,1
2/26/1994,PR Headlands,BULL-SA4,8
2/26/1994,PR Headlands,SA1-3,7
2/26/1994,PR Headlands,COW,18
2/26/1994,PR Headlands,PUP,18
2/26/1994,PR Headlands,DEADPUP,4
2/26/1994,PR Headlands,WNR,201
3/4/1994,PR Headlands,BULL-SA4,10
3/4/1994,PR Headlands,SA1-3,13
3/4/1994,PR Headlands,COW,9
3/4/1994,PR Headlands,PUP,5
3/4/1994,PR Headlands,WNR,222
3/4/1994,PR Headlands,IMM,2
11/4/1994,PR Headlands,IMM,679
11/26/1994,PR Headlands,SA1-3,1
11/26/1994,PR Headlands,IMM,218
12/2/1994,PR Headlands,BULL-SA4,2
12/2/1994,PR Headlands,SA1-3,9
12/2/1994,PR Headlands,IMM,229
12/16/1994,PR Headlands,BULL-SA4,8
12/16/1994,PR Headlands,SA1-3,93
12/16/1994,PR Headlands,COW,2
12/16/1994,PR Headlands,PUP,1
12/16/1994,PR Headlands,IMM,52
12/23/1994,PR Headlands,BULL-SA4,11
12/23/1994,PR Headlands,SA1-3,107
12/23/1994,PR Headlands,COW,2
12/23/1994,PR Headlands,PUP,1
12/23/1994,PR Headlands,IMM,41
12/25/1994,PR Headlands,BULL-SA4,3
12/25/1994,PR Headlands,SA1-3,6
12/25/1994,PR Headlands,COW,8
12/25/1994,PR Headlands,PUP,3
12/25/1994,PR Headlands,IMM,12
12/30/1994,PR Headlands,BULL-SA4,11
12/30/1994,PR Headlands,SA1-3,65
12/30/1994,PR Headlands,COW,23
12/30/1994,PR Headlands,PUP,8
12/30/1994,PR Headlands,IMM,30
1/15/1995,PR Headlands,BULL-SA4,3
1/15/1995,PR Headlands,SA1-3,24
1/15/1995,PR Headlands,COW,11
1/15/1995,PR Headlands,PUP,1
1/21/1995,PR Headlands,BULL-SA4,7
1/21/1995,PR Headlands,SA1-3,8
1/21/1995,PR Headlands,COW,137
1/21/1995,PR Headlands,PUP,50
1/21/1995,PR Headlands,WNR,4
1/21/1995,PR Headlands,IMM,1
1/25/1995,PR Headlands,BULL-SA4,8
1/25/1995,PR Headlands,SA1-3,12
1/25/1995,PR Headlands,COW,191
1/25/1995,PR Headlands,PUP,97
1/25/1995,PR Headlands,DEADPUP,6
1/25/1995,PR Headlands,WNR,3
1/27/1995,Drakes Beach,BULL-SA4,3
1/27/1995,Drakes Beach,SA1-3,30
1/27/1995,Drakes Beach,COW,11
1/27/1995,Drakes Beach,PUP,8
1/27/1995,Drakes Beach,DEADPUP,1
1/27/1995,Drakes Beach,IMM,2
1/27/1995,PR Headlands,BULL-SA4,9
1/27/1995,PR Headlands,SA1-3,7
1/27/1995,PR Headlands,COW,115
1/27/1995,PR Headlands,PUP,39
1/27/1995,PR Headlands,DEADPUP,5
1/27/1995,PR Headlands,WNR,1
1/31/1995,Drakes Beach,BULL-SA4,3
1/31/1995,Drakes Beach,SA1-3,33
1/31/1995,Drakes Beach,COW,13
1/31/1995,Drakes Beach,PUP,10
1/31/1995,Drakes Beach,IMM,1
1/31/1995,PR Headlands,BULL-SA4,2
1/31/1995,PR Headlands,SA1-3,6
1/31/1995,PR Headlands,COW,16
1/31/1995,PR Headlands,PUP,2
2/6/1995,Drakes Beach,BULL-SA4,3
2/6/1995,Drakes Beach,SA1-3,22
2/6/1995,Drakes Beach,COW,13
2/6/1995,Drakes Beach,PUP,11
2/6/1995,Drakes Beach,IMM,1
2/6/1995,PR Headlands,BULL-SA4,9
2/6/1995,PR Headlands,SA1-3,6
2/6/1995,PR Headlands,COW,187
2/6/1995,PR Headlands,PUP,117
2/6/1995,PR Headlands,DEADPUP,4
2/6/1995,South Beach,BULL-SA4,1
2/6/1995,South Beach,SA1-3,4
2/6/1995,South Beach,COW,2
2/6/1995,South Beach,PUP,2
2/6/1995,South Beach,WNR,1
2/14/1995,Drakes Beach,BULL-SA4,2
2/14/1995,Drakes Beach,SA1-3,19
2/14/1995,Drakes Beach,COW,9
2/14/1995,Drakes Beach,PUP,9
2/14/1995,Drakes Beach,DEADPUP,2
2/14/1995,Drakes Beach,IMM,1
2/14/1995,PR Headlands,BULL-SA4,7
2/14/1995,PR Headlands,SA1-3,10
2/14/1995,PR Headlands,COW,174
2/14/1995,PR Headlands,PUP,132
2/14/1995,PR Headlands,DEADPUP,2
2/14/1995,PR Headlands,IMM,1
2/14/1995,South Beach,BULL-SA4,1
2/14/1995,South Beach,SA1-3,1
2/14/1995,South Beach,COW,2
2/14/1995,South Beach,PUP,2
2/23/1995,Drakes Beach,BULL-SA4,1
2/23/1995,Drakes Beach,SA1-3,9
2/23/1995,Drakes Beach,COW,2
2/23/1995,Drakes Beach,PUP,2
2/23/1995,Drakes Beach,WNR,9
2/23/1995,PR Headlands,BULL-SA4,8
2/23/1995,PR Headlands,SA1-3,26
2/23/1995,PR Headlands,COW,54
2/23/1995,PR Headlands,PUP,106
2/23/1995,PR Headlands,DEADPUP,1
2/24/1995,Drakes Beach,BULL-SA4,2
2/24/1995,Drakes Beach,SA1-3,9
2/24/1995,Drakes Beach,COW,1
2/24/1995,Drakes Beach,PUP,11
2/24/1995,Drakes Beach,DEADPUP,1
2/24/1995,PR Headlands,BULL-SA4,10
2/24/1995,PR Headlands,SA1-3,27
2/24/1995,PR Headlands,COW,59
2/24/1995,PR Headlands,DEADPUP,46
2/24/1995,PR Headlands,WNR,9
3/1/1995,Drakes Beach,SA1-3,6
3/1/1995,Drakes Beach,COW,1
3/1/1995,Drakes Beach,PUP,1
3/1/1995,Drakes Beach,WNR,10
3/1/1995,PR Headlands,BULL-SA4,6
3/1/1995,PR Headlands,SA1-3,8
3/1/1995,PR Headlands,COW,16
3/1/1995,PR Headlands,PUP,9
11/3/1995,PR Headlands,SA1-3,4
11/3/1995,PR Headlands,COW,4
11/3/1995,PR Headlands,IMM,336
11/6/1995,PR Headlands,COW,3
11/6/1995,PR Headlands,IMM,370
12/2/1995,PR Headlands,BULL-SA4,15
12/2/1995,PR Headlands,SA1-3,27
12/2/1995,PR Headlands,COW,4
12/2/1995,PR Headlands,PUP,1
12/2/1995,PR Headlands,IMM,77
12/16/1995,Drakes Beach,BULL-SA4,1
12/16/1995,Drakes Beach,SA1-3,13
12/16/1995,Drakes Beach,IMM,4
12/16/1995,PR Headlands,BULL-SA4,11
12/16/1995,PR Headlands,SA1-3,38
12/16/1995,PR Headlands,COW,2
12/16/1995,PR Headlands,PUP,1
12/16/1995,PR Headlands,IMM,19
12/19/1995,Drakes Beach,BULL-SA4,4
12/19/1995,Drakes Beach,SA1-3,8
12/19/1995,Drakes Beach,IMM,5
12/19/1995,PR Headlands,BULL-SA4,9
12/19/1995,PR Headlands,SA1-3,27
12/19/1995,PR Headlands,COW,7
12/19/1995,PR Headlands,PUP,1
12/19/1995,PR Headlands,IMM,20
12/19/1995,South Beach,BULL-SA4,1
12/19/1995,South Beach,SA1-3,1
12/21/1995,Drakes Beach,BULL-SA4,6
12/21/1995,Drakes Beach,SA1-3,10
12/21/1995,Drakes Beach,IMM,4
12/21/1995,PR Headlands,BULL-SA4,6
12/21/1995,PR Headlands,SA1-3,17
12/21/1995,PR Headlands,COW,8
12/21/1995,PR Headlands,PUP,1
12/21/1995,PR Headlands,IMM,16
12/21/1995,South Beach,BULL-SA4,5
12/21/1995,South Beach,SA1-3,3
12/21/1995,South Beach,IMM,1
12/26/1995,Drakes Beach,BULL-SA4,6
12/26/1995,Drakes Beach,SA1-3,15
12/26/1995,Drakes Beach,IMM,4
12/26/1995,PR Headlands,BULL-SA4,10
12/26/1995,PR Headlands,SA1-3,24
12/26/1995,PR Headlands,COW,18
12/26/1995,PR Headlands,PUP,2
12/26/1995,PR Headlands,IMM,7
1/1/1996,Drakes Beach,BULL-SA4,7
1/1/1996,Drakes Beach,SA1-3,10
1/1/1996,Drakes Beach,IMM,7
1/1/1996,PR Headlands,BULL-SA4,18
1/1/1996,PR Headlands,SA1-3,34
1/1/1996,PR Headlands,COW,48
1/1/1996,PR Headlands,PUP,11
1/1/1996,PR Headlands,IMM,22
1/1/1996,South Beach,BULL-SA4,7
1/1/1996,South Beach,SA1-3,3
1/3/1996,Drakes Beach,BULL-SA4,8
1/3/1996,Drakes Beach,SA1-3,10
1/3/1996,Drakes Beach,IMM,5
1/3/1996,PR Headlands,BULL-SA4,13
1/3/1996,PR Headlands,SA1-3,17
1/3/1996,PR Headlands,COW,51
1/3/1996,PR Headlands,PUP,20
1/3/1996,PR Headlands,IMM,19
1/5/1996,Drakes Beach,BULL-SA4,11
1/5/1996,Drakes Beach,SA1-3,9
1/5/1996,Drakes Beach,IMM,7
1/5/1996,PR Headlands,BULL-SA4,23
1/5/1996,PR Headlands,SA1-3,27
1/5/1996,PR Headlands,COW,71
1/5/1996,PR Headlands,PUP,27
1/5/1996,PR Headlands,IMM,15
1/8/1996,Drakes Beach,BULL-SA4,10
1/8/1996,Drakes Beach,SA1-3,9
1/8/1996,Drakes Beach,COW,1
1/8/1996,Drakes Beach,IMM,4
1/8/1996,PR Headlands,BULL-SA4,11
1/8/1996,PR Headlands,SA1-3,19
1/8/1996,PR Headlands,COW,81
1/8/1996,PR Headlands,PUP,41
1/8/1996,PR Headlands,IMM,18
1/8/1996,South Beach,BULL-SA4,1
1/8/1996,South Beach,SA1-3,2
1/8/1996,South Beach,IMM,1
1/12/1996,Drakes Beach,BULL-SA4,4
1/12/1996,Drakes Beach,SA1-3,11
1/12/1996,Drakes Beach,COW,2
1/12/1996,Drakes Beach,PUP,1
1/12/1996,Drakes Beach,IMM,2
1/12/1996,PR Headlands,BULL-SA4,35
1/12/1996,PR Headlands,SA1-3,29
1/12/1996,PR Headlands,COW,154
1/12/1996,PR Headlands,PUP,87
1/12/1996,PR Headlands,IMM,21
1/13/1996,Drakes Beach,BULL-SA4,11
1/13/1996,Drakes Beach,SA1-3,4
1/13/1996,Drakes Beach,COW,2
1/13/1996,Drakes Beach,PUP,1
1/13/1996,Drakes Beach,IMM,2
1/13/1996,PR Headlands,BULL-SA4,19
1/13/1996,PR Headlands,SA1-3,23
1/13/1996,PR Headlands,COW,193
1/13/1996,PR Headlands,PUP,95
1/16/1996,Drakes Beach,BULL-SA4,12
1/16/1996,Drakes Beach,SA1-3,12
1/16/1996,Drakes Beach,COW,3
1/16/1996,Drakes Beach,PUP,2
1/16/1996,Drakes Beach,IMM,3
1/16/1996,PR Headlands,BULL-SA4,26
1/16/1996,PR Headlands,SA1-3,11
1/16/1996,PR Headlands,COW,158
1/16/1996,PR Headlands,PUP,93
1/16/1996,PR Headlands,IMM,4
1/16/1996,South Beach,BULL-SA4,3
1/16/1996,South Beach,COW,1
1/17/1996,Drakes Beach,BULL-SA4,12
1/17/1996,Drakes Beach,SA1-3,13
1/17/1996,Drakes Beach,COW,3
1/17/1996,Drakes Beach,PUP,3
1/17/1996,PR Headlands,BULL-SA4,17
1/17/1996,PR Headlands,SA1-3,32
1/17/1996,PR Headlands,COW,179
1/17/1996,PR Headlands,PUP,123
1/17/1996,PR Headlands,IMM,12
1/17/1996,South Beach,BULL-SA4,4
1/17/1996,South Beach,COW,2
1/17/1996,South Beach,PUP,1
1/17/1996,South Beach,IMM,10
1/25/1996,Drakes Beach,BULL-SA4,1
1/25/1996,Drakes Beach,SA1-3,12
1/25/1996,Drakes Beach,COW,11
1/25/1996,Drakes Beach,PUP,8
1/25/1996,PR Headlands,BULL-SA4,31
1/25/1996,PR Headlands,SA1-3,22
1/25/1996,PR Headlands,COW,237
1/25/1996,PR Headlands,PUP,168
1/25/1996,PR Headlands,WNR,5
1/25/1996,PR Headlands,IMM,1
1/25/1996,South Beach,SA1-3,3
1/28/1996,Drakes Beach,BULL-SA4,3
1/28/1996,Drakes Beach,SA1-3,17
1/28/1996,Drakes Beach,COW,11
1/28/1996,Drakes Beach,PUP,9
1/28/1996,Drakes Beach,IMM,1
1/28/1996,PR Headlands,BULL-SA4,24
1/28/1996,PR Headlands,SA1-3,35
1/28/1996,PR Headlands,COW,239
1/28/1996,PR Headlands,PUP,213
1/28/1996,PR Headlands,WNR,10
1/28/1996,PR Headlands,IMM,3
2/1/1996,Drakes Beach,BULL-SA4,8
2/1/1996,Drakes Beach,SA1-3,11
2/1/1996,Drakes Beach,COW,11
2/1/1996,Drakes Beach,PUP,13
2/1/1996,Drakes Beach,IMM,1
2/1/1996,PR Headlands,BULL-SA4,35
2/1/1996,PR Headlands,SA1-3,5
2/1/1996,PR Headlands,COW,208
2/1/1996,PR Headlands,PUP,203
2/1/1996,PR Headlands,WNR,22
2/5/1996,Drakes Beach,BULL-SA4,5
2/5/1996,Drakes Beach,SA1-3,21
2/5/1996,Drakes Beach,COW,10
2/5/1996,Drakes Beach,PUP,12
2/5/1996,Drakes Beach,WNR,1
2/5/1996,PR Headlands,BULL-SA4,22
2/5/1996,PR Headlands,COW,196
2/5/1996,PR Headlands,PUP,188
2/5/1996,PR Headlands,WNR,38
2/5/1996,PR Headlands,IMM,2
2/28/1996,Drakes Beach,BULL-SA4,7
2/28/1996,Drakes Beach,WNR,10
2/28/1996,PR Headlands,BULL-SA4,22
2/28/1996,PR Headlands,SA1-3,9
2/28/1996,PR Headlands,COW,31
2/28/1996,PR Headlands,PUP,15
2/28/1996,PR Headlands,WNR,225
3/2/1996,Drakes Beach,BULL-SA4,4
3/2/1996,Drakes Beach,SA1-3,14
3/2/1996,Drakes Beach,COW,1
3/2/1996,Drakes Beach,WNR,11
3/2/1996,PR Headlands,BULL-SA4,10
3/2/1996,PR Headlands,SA1-3,12
3/2/1996,PR Headlands,COW,15
3/2/1996,PR Headlands,PUP,235
3/2/1996,South Beach,BULL-SA4,2
3/2/1996,South Beach,SA1-3,1
3/2/1996,South Beach,COW,1
3/2/1996,South Beach,PUP,1
12/4/1996,PR Headlands,BULL-SA4,6
12/4/1996,PR Headlands,SA1-3,1
12/4/1996,PR Headlands,COW,1
12/4/1996,PR Headlands,PUP,1
12/4/1996,PR Headlands,IMM,88
12/6/1996,Drakes Beach,BULL-SA4,2
12/6/1996,PR Headlands,BULL-SA4,13
12/6/1996,PR Headlands,SA1-3,14
12/6/1996,PR Headlands,COW,12
12/6/1996,PR Headlands,PUP,1
12/6/1996,PR Headlands,IMM,166
12/6/1996,South Beach,BULL-SA4,3
12/9/1996,Drakes Beach,BULL-SA4,2
12/9/1996,Drakes Beach,SA1-3,1
12/9/1996,PR Headlands,BULL-SA4,9
12/9/1996,PR Headlands,SA1-3,54
12/9/1996,PR Headlands,COW,3
12/9/1996,PR Headlands,PUP,1
12/9/1996,PR Headlands,IMM,69
12/13/1996,Drakes Beach,BULL-SA4,2
12/13/1996,Drakes Beach,SA1-3,1
12/13/1996,PR Headlands,BULL-SA4,8
12/13/1996,PR Headlands,SA1-3,14
12/13/1996,PR Headlands,COW,3
12/13/1996,PR Headlands,PUP,2
12/13/1996,PR Headlands,IMM,79
12/13/1996,South Beach,BULL-SA4,3
12/16/1996,Drakes Beach,BULL-SA4,1
12/16/1996,Drakes Beach,SA1-3,1
12/16/1996,Drakes Beach,COW,1
12/16/1996,PR Headlands,BULL-SA4,13
12/16/1996,PR Headlands,SA1-3,18
12/16/1996,PR Headlands,COW,4
12/16/1996,PR Headlands,PUP,3
12/16/1996,PR Headlands,IMM,90
12/16/1996,South Beach,BULL-SA4,3
12/16/1996,South Beach,SA1-3,1
12/19/1996,Drakes Beach,BULL-SA4,2
12/19/1996,Drakes Beach,COW,1
12/19/1996,PR Headlands,BULL-SA4,33
12/19/1996,PR Headlands,SA1-3,33
12/19/1996,PR Headlands,COW,8
12/19/1996,PR Headlands,PUP,3
12/19/1996,PR Headlands,IMM,69
12/19/1996,South Beach,BULL-SA4,4
12/23/1996,Drakes Beach,BULL-SA4,6
12/23/1996,Drakes Beach,SA1-3,2
12/23/1996,Drakes Beach,COW,1
12/23/1996,Drakes Beach,PUP,1
12/23/1996,Drakes Beach,IMM,1
12/23/1996,PR Headlands,BULL-SA4,21
12/23/1996,PR Headlands,SA1-3,34
12/23/1996,PR Headlands,COW,11
12/23/1996,PR Headlands,PUP,3
12/23/1996,PR Headlands,IMM,70
12/23/1996,South Beach,BULL-SA4,10
12/23/1996,South Beach,SA1-3,1
12/24/1996,Drakes Beach,BULL-SA4,4
12/24/1996,Drakes Beach,SA1-3,1
12/24/1996,Drakes Beach,COW,1
12/24/1996,Drakes Beach,PUP,1
12/24/1996,PR Headlands,BULL-SA4,6
12/24/1996,PR Headlands,COW,10
12/24/1996,PR Headlands,PUP,4
12/24/1996,PR Headlands,IMM,29
12/25/1996,Drakes Beach,BULL-SA4,6
12/25/1996,Drakes Beach,SA1-3,2
12/25/1996,Drakes Beach,COW,1
12/25/1996,Drakes Beach,PUP,1
12/25/1996,PR Headlands,BULL-SA4,13
12/25/1996,PR Headlands,SA1-3,5
12/25/1996,PR Headlands,COW,20
12/25/1996,PR Headlands,PUP,6
12/25/1996,PR Headlands,IMM,22
12/28/1996,Drakes Beach,BULL-SA4,9
12/28/1996,Drakes Beach,SA1-3,1
12/28/1996,Drakes Beach,COW,1
12/28/1996,Drakes Beach,PUP,1
12/28/1996,Drakes Beach,IMM,2
12/28/1996,PR Headlands,BULL-SA4,24
12/28/1996,PR Headlands,SA1-3,11
12/28/1996,PR Headlands,COW,28
12/28/1996,PR Headlands,PUP,10
12/28/1996,PR Headlands,WNR,1
12/28/1996,PR Headlands,IMM,13
12/28/1996,South Beach,BULL-SA4,9
12/28/1996,South Beach,COW,1
1/2/1997,Drakes Beach,BULL-SA4,13
1/2/1997,Drakes Beach,SA1-3,8
1/2/1997,Drakes Beach,COW,1
1/2/1997,Drakes Beach,PUP,1
1/2/1997,PR Headlands,BULL-SA4,17
1/2/1997,PR Headlands,SA1-3,14
1/2/1997,PR Headlands,COW,43
1/2/1997,PR Headlands,PUP,25
1/2/1997,PR Headlands,WNR,1
1/2/1997,PR Headlands,IMM,9
1/3/1997,Drakes Beach,BULL-SA4,19
1/3/1997,Drakes Beach,SA1-3,14
1/3/1997,Drakes Beach,COW,1
1/3/1997,Drakes Beach,PUP,1
1/3/1997,Drakes Beach,IMM,7
1/3/1997,PR Headlands,BULL-SA4,18
1/3/1997,PR Headlands,SA1-3,25
1/3/1997,PR Headlands,COW,59
1/3/1997,PR Headlands,PUP,25
1/3/1997,PR Headlands,WNR,1
1/3/1997,PR Headlands,IMM,20
1/5/1997,Drakes Beach,BULL-SA4,21
1/5/1997,Drakes Beach,SA1-3,18
1/5/1997,Drakes Beach,COW,1
1/5/1997,Drakes Beach,PUP,1
1/5/1997,Drakes Beach,IMM,3
1/5/1997,PR Headlands,BULL-SA4,12
1/5/1997,PR Headlands,SA1-3,11
1/5/1997,PR Headlands,COW,72
1/5/1997,PR Headlands,PUP,31
1/5/1997,PR Headlands,DEADPUP,5
1/5/1997,PR Headlands,WNR,2
1/5/1997,PR Headlands,IMM,10
1/6/1997,Drakes Beach,BULL-SA4,3
1/6/1997,Drakes Beach,SA1-3,27
1/6/1997,Drakes Beach,COW,1
1/6/1997,Drakes Beach,PUP,1
1/6/1997,Drakes Beach,IMM,5
1/6/1997,PR Headlands,BULL-SA4,20
1/6/1997,PR Headlands,SA1-3,17
1/6/1997,PR Headlands,COW,92
1/6/1997,PR Headlands,PUP,33
1/6/1997,PR Headlands,WNR,1
1/6/1997,PR Headlands,IMM,24
1/7/1997,Drakes Beach,BULL-SA4,7
1/7/1997,Drakes Beach,SA1-3,21
1/7/1997,Drakes Beach,COW,2
1/7/1997,Drakes Beach,PUP,1
1/7/1997,Drakes Beach,IMM,7
1/7/1997,PR Headlands,BULL-SA4,7
1/7/1997,PR Headlands,SA1-3,8
1/7/1997,PR Headlands,COW,101
1/7/1997,PR Headlands,PUP,34
1/7/1997,PR Headlands,WNR,1
1/7/1997,PR Headlands,IMM,19
1/8/1997,Drakes Beach,BULL-SA4,8
1/8/1997,Drakes Beach,SA1-3,22
1/8/1997,Drakes Beach,COW,3
1/8/1997,Drakes Beach,PUP,1
1/8/1997,Drakes Beach,IMM,7
1/8/1997,PR Headlands,BULL-SA4,14
1/8/1997,PR Headlands,SA1-3,9
1/8/1997,PR Headlands,COW,113
1/8/1997,PR Headlands,PUP,51
1/8/1997,PR Headlands,WNR,1
1/8/1997,PR Headlands,IMM,24
1/9/1997,Drakes Beach,BULL-SA4,11
1/9/1997,Drakes Beach,SA1-3,13
1/9/1997,Drakes Beach,COW,3
1/9/1997,Drakes Beach,PUP,1
1/9/1997,Drakes Beach,IMM,7
1/9/1997,PR Headlands,BULL-SA4,6
1/9/1997,PR Headlands,SA1-3,9
1/9/1997,PR Headlands,COW,128
1/9/1997,PR Headlands,PUP,63
1/9/1997,PR Headlands,WNR,1
1/9/1997,PR Headlands,IMM,14
1/9/1997,South Beach,COW,1
1/9/1997,South Beach,PUP,1
1/14/1997,Drakes Beach,BULL-SA4,11
1/14/1997,Drakes Beach,SA1-3,12
1/14/1997,Drakes Beach,COW,2
1/14/1997,Drakes Beach,PUP,2
1/14/1997,Drakes Beach,WNR,1
1/14/1997,PR Headlands,BULL-SA4,14
1/14/1997,PR Headlands,SA1-3,18
1/14/1997,PR Headlands,COW,179
1/14/1997,PR Headlands,PUP,93
1/14/1997,PR Headlands,DEADPUP,1
1/14/1997,PR Headlands,WNR,2
1/14/1997,PR Headlands,IMM,11
1/18/1997,Drakes Beach,BULL-SA4,8
1/18/1997,Drakes Beach,SA1-3,11
1/18/1997,Drakes Beach,COW,3
1/18/1997,Drakes Beach,PUP,2
1/18/1997,Drakes Beach,WNR,1
1/18/1997,PR Headlands,BULL-SA4,13
1/18/1997,PR Headlands,SA1-3,17
1/18/1997,PR Headlands,COW,212
1/18/1997,PR Headlands,PUP,131
1/18/1997,PR Headlands,DEADPUP,28
1/18/1997,PR Headlands,WNR,4
1/18/1997,PR Headlands,IMM,11
1/27/1997,Drakes Beach,BULL-SA4,9
1/27/1997,Drakes Beach,SA1-3,10
1/27/1997,Drakes Beach,COW,8
1/27/1997,Drakes Beach,PUP,4
1/27/1997,Drakes Beach,WNR,1
1/27/1997,PR Headlands,BULL-SA4,21
1/27/1997,PR Headlands,SA1-3,7
1/27/1997,PR Headlands,COW,297
1/27/1997,PR Headlands,PUP,225
1/27/1997,PR Headlands,DEADPUP,6
1/27/1997,PR Headlands,WNR,17
1/27/1997,PR Headlands,IMM,4
1/27/1997,South Beach,BULL-SA4,9
1/27/1997,South Beach,SA1-3,5
1/27/1997,South Beach,COW,1
1/27/1997,South Beach,PUP,1
1/27/1997,South Beach,WNR,1
1/28/1997,Drakes Beach,BULL-SA4,11
1/28/1997,Drakes Beach,SA1-3,11
1/28/1997,Drakes Beach,COW,8
1/28/1997,Drakes Beach,PUP,6
